78212,413,55,M,educator,1962,SAN ANTONIO,TX,STANDARD
78212,803,70,M,administrator,1947,SAN ANTONIO,TX,STANDARD
89801,260,40,F,artist,1977,ELKO,NV,STANDARD
91351,648,43,M,engineer,1974,CANYON COUNTRY,CA,STANDARD
42141,34,38,F,administrator,1979,GLASGOW,KY,STANDARD
60008,398,40,M,other,1977,ROLLING MEADOWS,IL,STANDARD
77380,660,26,M,student,1991,SPRING,TX,STANDARD
82435,590,50,M,educator,1967,POWELL,WY,STANDARD
40205,819,59,M,administrator,1958,LOUISVILLE,KY,STANDARD
63044,606,28,M,programmer,1989,BRIDGETON,MO,STANDARD
75006,499,42,M,programmer,1975,CARROLLTON,TX,STANDARD
81648,620,18,F,writer,1999,RANGELY,CO,STANDARD
94583,464,60,M,writer,1957,SAN RAMON,CA,STANDARD
10309,16,21,M,entertainment,1996,STATEN ISLAND,NY,STANDARD
14534,547,50,M,educator,1967,PITTSFORD,NY,STANDARD
20879,562,54,F,administrator,1963,GAITHERSBURG,MD,STANDARD
21218,81,21,M,student,1996,BALTIMORE,MD,STANDARD
21218,181,26,M,executive,1991,BALTIMORE,MD,STANDARD
33765,831,21,M,other,1996,CLEARWATER,FL,STANDARD
37412,387,33,M,entertainment,1984,CHATTANOOGA,TN,STANDARD
84408,137,50,M,educator,1967,OGDEN,UT,UNIQUE
20770,247,28,M,engineer,1989,GREENBELT,MD,STANDARD
23227,555,29,F,educator,1988,RICHMOND,VA,STANDARD
27514,40,38,M,scientist,1979,CHAPEL HILL,NC,STANDARD
27514,397,17,M,student,2000,CHAPEL HILL,NC,STANDARD
27514,503,50,F,writer,1967,CHAPEL HILL,NC,STANDARD
27514,818,28,M,librarian,1989,CHAPEL HILL,NC,STANDARD
92064,275,38,M,engineer,1979,POWAY,CA,STANDARD
22906,673,51,M,educator,1966,CHARLOTTESVILLE,VA,PO BOX
49508,515,53,M,marketing,1964,GRAND RAPIDS,MI,STANDARD
59717,338,39,F,librarian,1978,BOZEMAN,MT,PO BOX
95110,250,29,M,executive,1988,SAN JOSE,CA,STANDARD
20657,505,27,F,other,1990,LUSBY,MD,STANDARD
44134,619,17,M,student,2000,CLEVELAND,OH,STANDARD
02140,420,53,M,educator,1964,CAMBRIDGE,MA,STANDARD
32789,936,24,M,other,1993,WINTER PARK,FL,STANDARD
21010,538,31,M,scientist,1986,GUNPOWDER,MD,STANDARD
50233,45,29,M,programmer,1988,REDFIELD,IA,STANDARD
70403,731,41,F,educator,1976,HAMMOND,LA,STANDARD
05464,534,20,M,student,1997,JEFFERSONVILLE,VT,STANDARD
28480,353,25,M,scientist,1992,WRIGHTSVILLE BEACH,NC,STANDARD
44648,871,31,M,executive,1986,MASSILLON,OH,PO BOX
75094,197,55,M,technician,1962,PLANO,TX,STANDARD
79508,586,20,M,student,1997,BUFFALO GAP,TX,STANDARD
97208,681,44,F,marketing,1973,PORTLAND,OR,PO BOX
78746,374,36,M,executive,1981,AUSTIN,TX,STANDARD
97203,902,45,F,artist,1972,PORTLAND,OR,STANDARD
53210,911,37,F,writer,1980,MILWAUKEE,WI,STANDARD
53713,285,25,M,programmer,1992,MADISON,WI,STANDARD
60515,542,21,M,student,1996,DOWNERS GROVE,IL,STANDARD
84601,265,26,M,executive,1991,PROVO,UT,STANDARD
11238,721,24,F,entertainment,1993,BROOKLYN,NY,STANDARD
15222,412,25,M,educator,1992,PITTSBURGH,PA,STANDARD
20008,123,48,F,artist,1969,WASHINGTON,DC,STANDARD
60007,435,24,M,engineer,1993,ELK GROVE VILLAGE,IL,STANDARD
14850,622,25,M,programmer,1992,ITHACA,NY,STANDARD
19047,746,25,M,engineer,1992,LANGHORNE,PA,STANDARD
60466,107,39,M,scientist,1978,PARK FOREST,IL,STANDARD
02215,76,20,M,student,1997,BOSTON,MA,STANDARD
02215,216,22,M,engineer,1995,BOSTON,MA,STANDARD
02215,940,32,M,administrator,1985,BOSTON,MA,STANDARD
55108,103,26,M,student,1991,SAINT PAUL,MN,STANDARD
55108,104,27,M,student,1990,SAINT PAUL,MN,STANDARD
55108,404,29,F,programmer,1988,SAINT PAUL,MN,STANDARD
70124,906,45,M,librarian,1972,NEW ORLEANS,LA,STANDARD
